name,nuclear_id,id,nuclear_area,nuclear_avg,nuclear_stdev,number_nucleoli,nucleolar_area,nucleolar_avg,nucleolar_stdev,third_nucavg,third_nucstdev,third_nuclavg,third_nuclstdev,int_nucleolar,int_nucleoplasm,nucleolar_enrich,third_intnucl,third_intnucp,third_nuclenrich,normality_score
003003-10-001001001.tif,6.0,23.0,2330.0,1808.3852763675434,1597.1706525434793,3.0,73.66666666666667,5855.279649603012,1149.5500834618106,1614.0775029209078,2844.2289923751573,9845.694752441448,1924.9700264593387,1294016.8025622657,2919520.8913741102,0.4432291635197787,2175898.5402895603,1584902.041516155,1.3728914994696102,3.097475555460254
003003-10-001001001.tif,7.0,24.75,3266.0,1754.360674144615,1525.3175000513809,4.0,29.75,7344.98348929263,1245.0012572930127,1502.0899519960478,2258.3929575792904,9689.953419228026,1525.4182038110687,874053.0352258229,4855688.92653049,0.18000597823517403,1153104.456888135,3752721.3263309575,0.30727153886897524,1.7070074109846032
003003-10-001001001.tif,8.0,29.0,2790.0,2270.3175367467816,2392.3324045008985,2.0,59.0,11961.097871338472,2946.025825736596,1520.4938638500582,2273.472014841069,10177.224244859643,2429.157325341715,1411409.5488179396,4922776.378705582,0.2867100677014832,1200912.4608934377,3041265.4192482247,0.39487262548439234,1.3772541321971499
003003-10-001001001.tif,9.0,30.5,1777.0,2010.5997677463827,1698.4994280373894,2.0,31.0,8235.495558497369,1685.524653396535,1243.299572928221,1934.7197808631342,7685.193745248792,1841.1895821154599,510600.72462683683,3062235.062658485,0.1667411920310121,476482.01220542507,1732861.3288880237,0.2749683452807983,1.649072685228597
003003-10-001001001.tif,10.0,32.0,1578.0,2352.7669789037573,1954.449807867844,2.0,42.0,9100.502424490613,2321.056075944731,1260.7821618429869,1843.715752801084,8183.537456860984,2472.090729903558,764442.2036572115,2948224.0890529174,0.2592890433585663,687417.1463763227,1302097.1050119104,0.5279307846783323,2.036070548296428
003003-10-001001001.tif,11.0,35.5,1701.0,1565.9975246209906,1086.6997971439305,4.0,52.0,3659.7622101867673,688.133916225954,1306.4941756306534,1671.1323151676445,4474.678678379796,1099.495103903574,761230.5397188476,1902531.2496614573,0.40011460513686886,930733.1651029976,1291613.4276447438,0.7205973127735199,1.800977278814959
003003-10-001001001.tif,12.0,38.5,1834.0,1365.3442503796769,1265.8850549298081,2.0,54.5,5335.965321510073,1088.9441102678911,1190.4168112742573,2062.7850582353094,7886.816128222688,2226.9536777699195,581620.220044598,1922421.1351517295,0.3025456854430041,859662.957976273,1323561.4739007147,0.6495073896664052,2.146807642341224
003003-10-001001001.tif,13.0,41.666666666666664,2494.0,2334.6552492894753,1914.739977703185,3.0,66.66666666666667,7537.900597505682,1450.1572322408167,1668.9554130646768,2547.6935814363233,9241.841582697152,2020.0028553158838,1507580.1195011362,4315050.072226815,0.3493772017164885,1848368.3165394305,2314006.4836438736,0.7987740438949846,2.286279814397195
003003-10-001001001.tif,14.0,41.0,1328.0,1400.6800211537038,859.7070508753076,1.0,240.0,2786.615607765146,795.8669239811883,618.4326011950226,700.7949653045362,1687.2321202735416,1026.3295529711393,668787.745863635,1191315.3222284839,0.5613860019970156,404935.70886565,416342.78552134,0.9726017189383835,1.7325008380660585
003003-10-001001001.tif,15.0,44.5,1514.0,2120.5308080451596,1858.4236218643405,2.0,61.5,6902.459591590803,1210.388905333336,2062.715633677289,3050.332624467249,10741.163173839912,1485.1828514924634,849002.5297656688,2361481.1136147026,0.3595212025499144,1321163.0703823091,1801788.3990051067,0.7332509583876862,2.0395207659161207
003003-10-001001001.tif,16.0,47.5,2868.0,2216.7222927703447,2192.9047319371243,2.0,158.0,7763.902797147531,1668.3184810681037,1955.1863676194018,3266.0470709593933,10271.616932407123,2493.6078168085824,2453393.2838986195,3904166.2517667287,0.6284038961682025,3245830.950640651,2361643.5516917934,1.3743949413176508,2.1871203372516517
003003-10-001001001.tif,17.0,48.666666666666664,1639.0,2095.2337692175975,1803.0651500726683,3.0,53.666666666666664,6614.570118484095,1427.857784183947,2181.637090664926,3289.350459830146,10782.771879564525,2048.1507250187155,1064945.7890759392,2369142.3586717034,0.44950687964273184,1736026.2726098886,1839676.9189899247,0.9436582340572357,2.0993187797420485
003003-10-001001001.tif,18.0,51.666666666666664,2516.0,2194.5617145069855,2388.7755216567257,3.0,68.0,8674.738001907746,1780.6953498908686,2296.04680382991,3696.949639817804,11746.343410602412,2433.8580964225216,1769646.5523891803,3751870.721310395,0.47167045024704524,2396254.055762892,3380599.702673162,0.7088251394769064,1.502797427961933
003003-10-001001001.tif,19.0,55.0,1716.0,1909.706702193332,1548.5015336374338,3.0,32.0,6417.381304578928,979.4184246304061,1862.6026336775424,2686.598702490357,10451.001455841792,1143.9255421706532,616068.6052395771,2660988.0957241803,0.23151873780627186,1003296.139760812,2192929.979629851,0.45751398771526686,1.976142372105109
003003-10-001001001.tif,20.0,59.0,1206.0,2090.2713799676794,1712.2071313811614,4.0,25.75,6558.191837535265,1245.8661002905287,2156.9915490830367,3236.793487474355,10230.91904116172,1986.1620822856519,675493.7592661324,1845373.5249748891,0.36604717154773536,1053784.661239657,1547547.1469544852,0.6809386475323003,1.8602483517441977
003003-10-001001001.tif,21.0,61.333333333333336,3195.0,2030.848417358787,1840.3477290910275,3.0,107.0,6780.487249371843,1511.616774075518,2191.35145033369,3662.7611541533133,12153.83163845957,2922.4259370113155,2176536.4070483614,4312024.286412963,0.504759774639153,3901379.9559455216,3099987.927870618,1.2585145641600546,2.4932940923427434
003003-10-001001001.tif,22.0,64.5,1975.0,2692.8502003241156,1877.480025285999,2.0,106.5,7263.646981779122,1777.676145099181,2034.4031085316528,3738.7260946157253,11743.274730340292,3393.1800748545793,1547156.807118953,3771222.338521175,0.4102534054583602,2501317.517562482,1516628.6217875322,1.6492617122142754,4.0201048675552595
003003-11-001001001.tif,1.0,0.5,1752.0,1761.4288743709105,1864.3247564564792,2.0,55.0,7537.804641095973,1693.4685156108144,1669.6519109589035,2994.6216489290828,12246.909617879279,2717.394328708508,829158.510520557,2256864.877377278,0.36739395381265766,1347160.0579667208,1578070.0900332783,0.8536756804878748,2.3235975214855684
003003-11-001001001.tif,2.0,2.5,1791.0,2067.8355554253353,1462.3016096129904,2.0,175.5,4612.774479135003,1090.5114084902107,1986.785228333407,2589.026867063901,6599.195935624932,1968.560128530135,1619083.8421763862,2084409.6375903892,0.7767589503414851,2316317.773404351,1242014.5705407811,1.86496827681805,2.4009614256754395
003003-11-001001001.tif,3.0,5.75,1816.0,1857.2587297843113,2067.3602153665943,4.0,39.5,7490.721383874838,1686.8733849439689,1952.1871815533925,3379.222419294738,11493.307723385784,2266.4230125746485,1183533.9786522244,2189247.874636085,0.5406121400706905,1815942.620294954,1729229.301406007,1.0501456451255144,1.942512140012611
003003-11-001001001.tif,4.0,9.25,2624.0,1773.0759927871159,1632.442616043965,4.0,26.5,7101.380206161813,1096.827831211335,1588.9593803289958,2331.9891762465268,9402.60560324859,1422.3512610606099,752746.3018531521,3899805.10322024,0.1930215182373028,996676.1939443506,3172753.2200389346,0.31413605938507877,1.6274665242186959
003003-11-001001001.tif,5.0,13.0,1736.0,1896.7690624271356,1656.3094581825787,3.0,33.0,6818.750706015468,1198.3154609857422,1713.4697281168512,2552.906746859719,9220.134807506429,1721.1798704612695,675056.3198955313,2617734.772477976,0.2578780428761756,912793.3459431364,2061790.1020677176,0.4427188514619984,1.7167760640814897
003003-11-001001001.tif,6.0,16.0,3106.0,1768.5430983893773,2070.553235368405,2.0,128.5,7936.490775658968,1848.8076721713237,2144.625624782013,3783.96921413044,13266.332044158691,2333.064538981438,2039678.1293443548,3453416.734253051,0.5906261208250971,3409447.3353487835,3251759.855224149,1.0484929660077142,1.7752228170047457
003003-11-001001001.tif,7.0,17.0,1620.0,2115.6164947208918,1896.8962059306339,2.0,66.0,6943.887486029391,1347.7520377181258,1713.233261740761,2770.702883767755,8103.671208232576,1978.6582814465864,916593.1481558796,2510705.573291965,0.3650739289808757,1069684.5994867,1705753.2845333328,0.6271039365340275,1.717745055870254
003003-11-001001001.tif,8.0,21.0,2017.0,1446.067131263027,1542.342365436865,5.0,28.4,5586.633873742948,983.9619139882004,1549.2920224843779,2700.676142816581,9231.723281473594,1807.3124848519515,793302.0100714986,2123415.3936860273,0.3735971833068466,1310904.7059692503,1814017.3033817396,0.7226528123659166,1.934310119710887
003003-11-001001001.tif,9.0,25.666666666666668,1941.0,1964.6919489247232,1953.0350202768086,3.0,57.333333333333336,7372.513205544846,1580.8964767542532,1958.500835323972,3471.6397629435196,11959.088656263491,2653.1348484167806,1268072.2713537135,2545394.8015091745,0.4981829422303638,2056963.2488773204,1744486.8724865094,1.1791222286158118,2.366845848508752
003003-11-001001001.tif,10.0,28.0,1727.0,1972.7040715837095,1998.9354002037371,4.0,38.25,7138.504162878513,1444.003653276623,1925.759291613883,3439.7136812391213,10168.442233841384,2633.034488851889,1092191.1369204125,2314668.794704654,0.47185633617174744,1555771.6617777317,1770014.6348394442,0.878959773074901,1.86276988501639
003003-11-001001001.tif,11.0,33.25,1790.0,1869.026018290863,1387.6634012041397,4.0,46.25,5162.357517964821,1175.20078394218,1582.3698934966376,1958.7860682918194,6274.269114048729,1599.5206925765315,955036.140823492,2390520.431917153,0.3995097168266287,1160739.7860990148,1671702.3232599664,0.6943459789153551,1.7379952218200327
003003-11-001001001.tif,12.0,35.75,1547.0,2346.361228223961,2162.3763618651997,4.0,33.5,7742.633113676055,1500.2719771835273,2193.279655367657,3411.8636665311624,10781.008816942727,2020.9912143812426,1037512.8372325914,2592307.9828298762,0.40022745912312363,1444655.1814703254,1948348.44538344,0.7414768055957329,1.8526385151590246
003003-11-001001001.tif,13.0,40.5,2687.0,1635.1094901215686,1495.8719066100316,4.0,92.5,4726.783721744685,912.1859211224951,2447.4587967914545,3921.855626062725,10574.94679885571,2628.029603231949,1748909.9770455335,2644629.2229111213,0.6613063040725197,3912730.3155766125,2663591.4714020253,1.4689678794913255,2.221312378915772
003003-11-001001001.tif,14.0,46.0,2087.0,1922.1242185711517,2027.869589068128,2.0,73.5,7576.752973508614,1346.6244587805832,1562.5688037470836,2668.184197847777,9097.606494278607,2063.0678689911183,1113782.6871057663,2897690.5570522277,0.384369091584023,1337348.1546589553,1923732.9387612084,0.6951838936230635,1.8086363051673642
003003-11-001001001.tif,15.0,45.25,1566.0,2403.681223366762,2116.6001165904213,4.0,52.25,6345.088899927055,1081.6429498794641,2322.9975353268287,3032.707817284001,8813.932698336335,1215.8033472426039,1326123.5800847544,2438041.2157075945,0.543929926836726,1842111.933952294,1795702.20636952,1.0258448908834408,1.8859872205402175
003003-11-001001001.tif,16.0,49.0,1954.0,2189.5544454283345,1836.8371011600038,1.0,278.0,6262.751468991541,1371.659213916031,2161.767253086737,3748.692059574137,10726.021161335653,2491.451240669706,1741044.9083796483,2537344.477987317,0.6861681271439688,2981833.8828513115,1242259.3296801732,2.4003312445389335,3.498167795303769
003003-11-001001001.tif,17.0,51.0,2023.0,3059.8075600228917,2151.6326051706437,3.0,86.0,7364.347133595959,1461.9639608784453,2297.779414511027,3935.5230813903527,9679.01766044505,2335.3045586707553,1900001.5604677575,4289989.133458553,0.442891928478148,2497186.556394823,2151221.1991609847,1.160822772371698,2.6210068364995553
003003-11-001001001.tif,18.0,53.5,2212.0,2218.350694642786,2270.24426678532,2.0,81.5,9343.38975916614,2063.6451570322643,1876.2743364157282,2796.2210630385603,10916.37636641746,2410.664996188235,1522972.530744081,3384019.205805762,0.45004843002403966,1779369.347726046,2370949.4844255447,0.7504880890185511,1.66757184105378
003003-12-001001001.tif,1.0,1.0,2705.0,2946.438215990094,2321.726803466274,3.0,80.66666666666667,8133.892196169004,1369.936306592442,2086.738555704023,3499.826817999196,10214.648927354216,1967.8745781965008,1968401.911472899,6001713.462780305,0.3279733235650062,2471945.0404197206,3172682.752759661,0.7791340115142539,2.3756017807949097
003003-12-001001001.tif,2.0,3.5,2288.0,2596.620081291053,2389.607510468703,2.0,64.5,9875.20647884265,1561.078311674209,2753.2783646216553,4816.258907823954,18596.69649181236,2203.8460429442875,1273901.6357707018,4667165.110223227,0.272949768368013,2398973.8474437944,3900527.0508105527,0.6150383822989443,2.253302451862497
003003-12-001001001.tif,3.0,6.0,2701.0,2417.526810883645,2485.262174807655,3.0,89.0,8613.798573511393,1645.8593193141462,2704.033634752681,4666.506023634184,16479.07440128423,2736.0727229008844,2299884.219127542,4229855.697069183,0.5437264019954876,4399912.865142889,2903681.982324102,1.5152874494958317,2.7868564850533177
003003-12-001001001.tif,4.0,8.5,2230.0,2106.5539149902866,1300.9167428468215,2.0,97.0,4807.924822846706,815.5737107090866,1317.5474200696085,1771.213315882488,4774.252521066367,1653.2671259628844,932737.415632261,3764877.814796078,0.24774706152921513,926204.9890868752,2011925.7576683518,0.46035743891477726,1.8581751729898537
003003-12-001001001.tif,5.0,10.5,1574.0,2594.470424611021,2191.741826164799,2.0,93.0,7830.817861315742,1878.0290280100128,2323.9480905202718,3841.7657214760984,11956.479501314872,3831.580502633122,1456532.1222047282,2627164.3261330184,0.5544122640964109,2223905.187244566,1433989.1072343416,1.5508522177924307,2.797290605250286
003003-12-001001001.tif,6.0,13.0,1489.0,2716.423426236848,2422.0519618861176,3.0,44.333333333333336,8757.09029846822,1428.5642392309117,2890.5612668162307,4794.14041154062,15889.263825076798,2275.9099739107446,1164693.0096962731,2880061.471970394,0.4043986633727816,2113272.0887352144,2190773.637554153,0.9646236619382258,2.3853285119516316
003003-12-001001001.tif,7.0,16.5,2350.0,1909.2699976666545,1357.9293111159268,4.0,38.75,5409.085134729737,985.4751072429893,2274.3770361860197,3716.963900155423,12453.286325483985,1990.0502862005205,838408.1958831092,3648376.298633529,0.22980310342360477,1930259.3804500178,3414526.654587128,0.565308042875248,2.459966964994351
003003-12-001001001.tif,8.0,22.0,2448.0,2352.3026868224906,2184.40287868858,1.0,122.0,10187.8469166428,2444.701440244809,2382.0004090593948,3631.3934728574172,14632.142367308801,2424.865130407412,1242917.3238304215,4515519.653511036,0.27525454857980586,1785121.3688116737,4046015.6325657247,0.44120476313623724,1.6028972651411668
003003-12-001001001.tif,9.0,20.75,1987.0,2685.2585278702177,2014.7562155976448,4.0,51.75,7594.186433114736,1492.3317691758393,2575.279852826222,4438.218264075281,12945.49977626087,3182.617306949909,1571996.5916547505,3763612.1032233723,0.41768294620702356,2679718.453686,2437362.613879703,1.0994336412752814,2.63222056648286
003003-13-001001001.tif,1.0,1.0,1818.0,2191.2374057562192,2231.310736433106,3.0,46.0,8180.661117176991,1526.5949258805676,2013.3090192742973,3684.110230829939,12724.537070453114,2453.0343407872338,1128931.2341704248,2854738.369494382,0.3954587384378681,1755986.1157225296,1904209.681318143,0.922160060916711,2.331874279879125
003003-13-001001001.tif,2.0,3.0,2703.0,2047.1960574953837,2147.0202032486823,1.0,115.0,10301.907776377791,2325.219542890838,2121.6817493155045,3272.8051241606518,13550.213505365795,2225.906490223344,1184719.394283446,4348851.549126577,0.27242120842717316,1558274.5531170664,4176631.215282742,0.37309364241093934,1.3695469767754118
003003-13-001001001.tif,3.0,5.0,2183.0,2547.0656609880807,1763.272864813527,3.0,74.66666666666667,6489.2333561759,1206.3029725941597,2746.161431495821,4760.957801536771,15125.865003096706,2992.382166219239,1453588.2717834017,4106656.066153579,0.35395909673655174,3388193.7606936623,2606676.6442617145,1.299813602946251,3.672214148274001
003003-13-001001001.tif,4.0,7.0,1966.0,2679.6085777140047,1553.9840802474064,1.0,247.0,5789.270275201165,1432.8061646446968,1659.6602887820711,2068.08006922127,6325.470166320074,2417.932783626703,1429949.7579746877,3838160.705811045,0.3725611999022651,1562391.1310810582,1700500.9966644938,0.918782837614129,2.4661259354306235
003003-13-001001001.tif,5.0,9.666666666666666,1517.0,3441.827217263673,2114.1611302201904,3.0,31.666666666666668,8084.954641651799,1023.0963028713344,2336.310509856101,3495.9749989968464,10206.12500532237,2137.8436522336983,768070.6909569209,4453181.197632071,0.17247685572851468,969581.8755056252,2574601.1679460797,0.3765949800602014,2.1834522578088778
003003-13-001001001.tif,6.0,11.333333333333334,1678.0,2253.3597415279437,2046.795055237547,3.0,49.333333333333336,7078.699436462856,1247.9886209513343,2358.5484470799834,3598.4292153650044,11094.849238730962,2284.038483125621,1047647.5165965029,2733490.1296873866,0.3832636910660132,1642037.6873321827,2315606.6068680296,0.7091177242550358,1.850208461653879
003003-13-001001001.tif,7.0,14.0,2059.0,1979.959029028206,2031.2627838645212,1.0,273.0,6712.51768646958,1688.5719137312942,2162.345170916653,3770.528680139279,11118.109832549619,3109.204215706851,1832517.3284061954,2244218.3123628804,0.816550385633733,3035243.984286046,1417024.7226313422,2.1419837888570874,2.6232107981856774
003003-13-001001001.tif,8.0,15.5,1350.0,2392.4557953092185,1873.0272790002991,2.0,91.5,6462.8568217219145,1507.771405299614,2956.230694908651,3904.416283062132,11471.80122625489,2123.334334018696,1182702.7983751104,2047112.5252923344,0.5777419578858844,2099339.6244046446,1891571.8137220345,1.109838711475504,1.9209937868052838
003003-13-001001001.tif,9.0,18.5,2094.0,2405.2425524012674,2309.0200851016652,4.0,33.5,9267.85705620167,1752.61369894317,2447.524254103598,3372.481421243753,11237.002552443753,1903.5750451414506,1241892.8455310238,3794685.0591972303,0.3272716513116236,1505758.342027463,3619357.4460654715,0.416029188734686,1.2712044781982923
003003-13-001001001.tif,10.0,21.5,1745.0,1854.826546361631,1656.2619176430492,2.0,102.0,5562.1052729463645,947.0829142648653,2387.6420896356844,3698.4970706757776,9569.658419384197,1844.9323632167254,1134669.4756810584,2102002.847719988,0.5398039669222228,1952210.3175543763,2214225.1288598934,0.8816674926634814,1.6333105102773648
003003-14-001001001.tif,1.0,1.0,1912.0,2329.4485697413184,1447.6473105215853,3.0,91.33333333333333,5230.954851048682,983.8800624477705,1552.4772133757695,2074.8124697714675,5873.094690494844,1248.4980490158202,1433281.629187339,3020624.0361580616,0.47449851819703226,1609227.9451955874,1359108.4867788837,1.1840320039568675,2.495333406847872
003003-14-001001001.tif,2.0,3.0,2471.0,1956.2657837575211,1461.3413838943388,1.0,274.0,5702.002732099405,1250.087243935427,1433.6076864954066,2313.9548991835504,7376.746638482497,1537.624767713873,1562348.748595237,3271584.003069598,0.47755116394057034,2021228.5789442041,1521216.0143859454,1.3286926773250505,2.78230434276651
003003-14-001001001.tif,3.0,5.5,1828.0,2036.173390658083,2114.864838521104,2.0,104.5,6960.345887762068,1230.6668133813434,1595.6914414002524,2539.661591482267,7527.636728649402,1095.6083580753975,1454712.2905422722,2267412.6675807033,0.641573680583883,1573276.076287725,1343647.8785919365,1.170899088484719,1.8250422732726628
003003-14-001001001.tif,4.0,7.5,3698.0,1826.0704302336467,1433.9291350338633,4.0,67.75,6369.29123148432,1378.865455673398,1195.6493431547444,2536.4873877020195,9293.949870153767,1891.0248214069336,1726077.9237322507,5026730.527271775,0.3433798399113844,2518660.414811671,1902850.8561745742,1.3236247111216581,3.854695463377362
003003-14-001001001.tif,5.0,11.0,1457.0,2146.0296470881185,1551.30426084552,4.0,20.5,6469.254491529301,1055.6161230940434,1506.7667417850948,1682.1642853681653,6017.143027573875,822.0993791683081,530478.8683054027,2596286.3275019857,0.20432217459458812,493405.72826105775,1701953.4145198255,0.28990554268505814,1.4188648063299187
003003-14-001001001.tif,6.0,15.5,2238.0,2063.5737556665513,1793.25808129926,4.0,46.75,6899.271579969768,1222.9327538253333,1740.7496598371406,2736.191114411643,9291.304120798772,1921.7975912169381,1290163.7854543466,3328114.2797273947,0.38765609501847503,1737473.8705893704,2158323.86812615,0.8050107290421801,2.076610530278944
003003-14-001001001.tif,7.0,20.0,2030.0,1927.5948197436805,1848.3094759388473,5.0,37.6,6636.409236137636,1152.9638225162348,1901.1322302843032,3153.728369070909,9649.808043771573,1550.9086329049944,1247644.9363938756,2665372.547685796,0.4680940146536516,1814163.9122290558,2045134.5152480796,0.8870633685476642,1.895053858366493
003003-14-001001001.tif,8.0,27.4,3421.0,1301.0333482499464,1192.2667295995125,5.0,86.0,4045.090807124719,690.1647934758078,2000.1226054468887,2998.227106837169,8995.094041613615,1743.9832067293173,1739389.0470636291,2711446.0372994374,0.6414986775086391,3867890.437893854,2974528.995339952,1.3003371101621424,2.027030071538426
